puuid,accountId,summonerId,summonerName,leaguePoints
KT6_cpcYgmjlt_sHfrxUOOmKBYyXOp2Ljl3mkm6Fiok-cB4s-BNPcyx7YqmqS2P5vccjYXaQb_Y1eA,oy41mDgLZUN8gQcW6xrG1reOBIHagtkCHdb306JKXnmkGxE,BL-w2tT0AtnJeYzFvkApPwe7hth-wgq2ivXIBm3L1tp9CFA,DRX BuZz,1136
MgHSbtNOf67ppcsN0xabymfls770lyAnlbe74Xtup5h2qJ2qSalGAYuzWf3FKdrBxwSMZ4GOaUW8QA,V0m13_l6pHEv9rJYm-CYo6Ntlmj_EBXaVfHY3xRSS4qjpQ,yqIw4STaW_c0-rw0xw9WjQOhGsfKP8iKLoevvTwkYxGaRqY,supaaaaaaaaaaaaa,1136
wTDTYcNke3SIm3MqZyjZF7pyQVaYJyfNeVuzhhuMZzaaK1Obwetx1K0tU-lAH0tcgIDOaW4kb9rcKg,XoHhfxPAohqJZNfOFvpNmzOUMifDpCXPq-21T4rv6fZv3A,PLlRPqr6SSoh55HTILZk4m5cmKcLZAeFFFTGq7yj-MTDDhU,Dragdar,1134
Mj6i70XrkuWpE1eG9MnIio7ztXLN53aBNmDXUlZ2OHQbMVVGmyPFDvtzGFJlPyu-oZrJOFMPjXvL5A,Mt3jiyHyj8L2MNJeC7UbAY_5UwtRLVbMG2ImxsxTQimvug,Cu6a_HMHeGtRj5UmKj3-gGajn_VX46cbbgVkbXFL_SMO4Qw,SUPPORT KlNG,1134
xkh54qE_tSaXkRrh0h6cLJvHc_sXQJBVMn6dsWRsDrsTEo72CjLJk-_WltFCUQAVhn8AEbyk1jvrmQ,hiMtk9ymxDIwdEwir2XTdcS4C2J3BjFIzVZCNDQ2uhxKttYjEwg48YII,4IMFvLSwThMI9ma0hcOBw4tnAc-pGAZYMSPKrm7ulvc2Mhe8,be like yike11,1131
X7TDVEvNWyw5S-iC_XTfDI-egsAgRQP8BKmV2xq7DGGqU5HD02Xce9tK8s2lm8tyhFIU1ljWK3v8EQ,vJekXQWGTt6mYU-MYwfz2EB_-ihqm0_kLx_nDuqWbD9I2A,deJ7E9ZrmTRuc8CByrhn2fe0rpcwPSdbwQ91KgNj583A3DY,Lathyrus,1131
9FQBPQ_ezElLfCyN1a90tdaIld96aWfHW5dhSxB-qRNEEBszLVf3JejWroPcfRQSjmrQbs0FKt9qXg,hNYpbuNrfK2o6oqn82NjCwUx3N1LQO4HWUNwwPG4bPhwq3I,Glc_-XUKOkNZoKbL6Jxe5YACIkIUHRpBQxDG_A1RfIrTOMI,Thumbs Down,1130
3iR-utg71U2zeWmXQpHuOIrGC_UECDBSkp1Pkm_eRs5OjDbjX2nWUgQwb6YDCGcodmfWH5pYj1Fk1A,YInNi4lShQL2xJHFwLUd8xWptsTvIhseOFqgeItLQ-jJuIk,ocSpjH_nBpnLGiuFKsd_rDiN5DZ7jJRB-HEQtEB5oNTFLfI,Maxlore,1129
rFbWdztd_qtiGXatfwT1IOUZe9K4MCY6iqHRsRdmjb0RfY1tZ50FN9mTKxxTlAz4tTzUXAO9YOM0Hw,1VcERNDxZ-Cnz8oLAU_lJ6MsojO8urB13Dx4T0iJTxYMbzA,6TrGrWJUzDGfO5qOmhTwLf54gOTOSYJASqfzYR2QERNQmW0,Engage,1128
Xk-9g-Q3Qjq0AK0bAx19-sb57DY9ESrKvLVyyczPYPnf8OlMvY4Rc_B9GIbkChzKf_B9itdG-sdGyA,_4oGlxJZz0cq21-oNadbeSpFVOr-wthhJ-EZqe5VTpaYDQ,RKGbHin3nhyU732C5w7PY5PDEdB79ZRjfEFyW42nMbr2_iI,RabbIe Arouser,1127
kutTXshdCEmu7sxpDnZo2XljL5Om5dWO2DChNlFeloK8oeUOqTA09RyNSvN-GPNzg6vVXIA_Ghy6gA,66GpuM_vcDP3jNtvG5AA_BofvUXA6ByFMTCrEJjww1GaiQ,SxEfbllD-MsNkfqriAhP0KWqAG7N2wavBBqGb1gbjJJC3BA,ΜagiFelix5,1123
DmypShiMtujO9lrkxbxPvv2hGC20n9-PNcsx4z4VkMfTDFF1xZUS6KdyDR25AJepWzgmnC1dmK5YPQ,tPInKOFhb0ry1CFG1gbYmcL4R1jO6OQNmcYnq1mVgz-f8Gs,YQuSBNuT3_yBHoGwzd0zH0i7CsoapFxNx26yrXdJXim4jGo,Kusa o Miko,1123
sIkb19Mud4or9PienjEp0LBvheDQik2Tey8ALv9w6z65in6K9TDXw4bz6Mot9iDHOyemAUJLfNweNg,-w-KEQ0EQ3CXF_pcjix-Kavt8bMcQCp_z1sL_kQ-NMZFpDsTHTaAv1wX,42kskZriLmojPr6lmb7EOrt_iOoVDRdCbEiNZQFn_e-5XUr9,Drututt,1122
1mQqCGw7db5GcARlY1cLC4SXRjOJuP6bbo7xKSx4aXDp4Sb_PqCR3dqMuKqfBAPge6Tajpu9ncCbNA,fzYiQ6eTaluaTj20abce7AtU4dXEeia2hvBIXPzOx5mQBUfx2UyDlUbp,VvR8HavwpHgZ1S9qXaVqzvlLJqwW-fW_7e1PIX7p1LM4AcknrOv9lGmp-Q,FFDP,1118
yT1OUCCAVltipMuiNyt-9yx9LG64mWzZjZHxaNeHgNIdCTL6Eifh1FzcchC5tCQ8zSZTWJz_ka72Cw,BuM4d9W2omUbBt3JQUXQGtoMUWK6UtoCdvWjh8ywGNjlM7wqIcbz4Vp5,vdogqjrsgpLYcQ-qZuqjo3kmpA55NyV-FFsNoAA_9FbqButx,Peng Mid,1117
WP_nLbF_SXzIMBBNKKQmcOOe7vKA10HZ-BcxhbLaUQ-AlbCDEe-M_dJC1vDfsYo6Wai-5qmmAgbsVA,LJcBvdttoGCNINwmxbQvQpismxc4smJ_Oo8GkzY_RXsZAg,qg95WIdmDbAhmUH4l0mfqM7JFSwIpjhrxfMBoHfRehQzxRg,WD Mozart,1114
65FanTAS3qXOvDMWGv4L0ZrnWEAZJKrCZ1-8r94GrAaljQrXAxOUi3pJv5H56fjR9XIIGM7oAiA93g,YlrDfMgDe357d1L-TsR67PX9q4VQcoMUvCKalyUPOqSmL1nxsSlgRVGN,Zsn-N0wnE_ANivMdy5QpLYQDHd1CBNNCAyo3zvEvJ5hyIQ3t,Neekos Panties,1113
_Q4UaRp1AQvhJBYLf2adjoe3KFb15rfPsfO44MbdvynLE_2qPbO-OVz23u7MYYi3kpjNIKUODrh6RQ,sJHJ66n2_oM4FCEROT064Pbu_KLfBGnl3qIVY4RUwv3qXug,WbRd76LavhfQRx6pqRORZ5WQt9CY9gAHEQ_yGmyvrRVQ8c0,SLY Stealbag,1113
TEKcbR1KkVnI3eES62rx7aCXpsHZsarFwt6ElkwORI68txOYWVfKzYbbxfgRRlkP9U4FcnGKo-BLxA,RwR-hyH1nvmdYOoJ-iq3Xu9nbkrwj2dmOkfM4JBCtdelbMQ,THXUNgXmJ0rdW2ch4isp3GsLeNu6yIzH-IKBsmPxm5hT1Us,Maynter,1112
PLcIn97Xo-oLfGBGc4JzFPnmqjAhznZanHg7CvkT_sJf3CYTTPJEdAklcSlbqeyTeG1bEBFmRmdGjw,ZPO3w8aOvDY2pr8OrGx9PlY5cXdmWD6mFrYefaRuC-WDJGFi5G1tcEB9,-OQUI58r7qbhBy4Azj-TBJ_swiqtFLyJiof_ijNEHujIDrGogNC051VBMw,BROHAN,1110
5VBuNvWHMxsKLjSYvyKk6DDD1IlY1vSq6F1mBL1RMJe55aG0ZKCVp8hcFKw8NlaToxB25QRzeWqRAA,fRGVlC2X2uUarDQse66weIniHFNEGHk9f-dv2GE11lhwTr4,aFMcvPHSTGyk5WUveU252CC6dhfXD24LgQeKrJ4Di3dpo5E,TW Ronges1,1110
LfjGljjkpFMP_i_ZtlkyQvjRKoVtuC3bGDYDx42k7XLo9lJJx0c5ue9eNN0aWFkg3L2iBVtaca0DVQ,sTQe26RmEiyqhfwsqGYncHM7tmwSjH28yo4p9eQ8QigfxC6yrIXzFkyp,OOLCW-JhDKqOWfoVpR3-TdOSpvnep8KuyB-tZsCvKZ4RlFZr,Nash3,1109
ZOpLc78YrIWROTmTijcJsdQuOP-sddpUwrELOa3ts24P4MGRXZaGY-Zo9QBxFUH7kJrZJEGloU9_6A,pxfZ_6qzq9n2n0EOygfVJBV37cOVeI4sIgblcyxc-ubELFA,uo6gUbar24rwfVMJ-kq4ANvViGMBUoh3xrzkkuLyvtqjlLo,avarice61,1104
OXCHuyJKUZj3HQlehATjIJCdOBMMpyOtbfEwshFxTbQp4LTxT7efmqeW7H4X3EYHPlNTk5LMRmKbWw,SWUEIE14iY7VZIivGNpRfCier3BP9qPx93x86gtUE-0IDw,vfJ8WaIwRL2cOcJgq9DVEszZgPKY8rHsimemJwRt03CGFEM,Nillee,1104
QRgV_aPqIb61Ctij4rC-r9Gz4jB_ZoWbhYqJ5xp4fTAkm86CLtOynpQJZNu4Zqt8j__0rKitvNqUXQ,EoQJOgwRb4b1S1WCqmDMinia_FPSw4RcVQvTxkoEgBo0mN0,jOXWLE_0ArIDQdvBLDLu7icB2vQPVwb0qDUSeKQFkRYavxtr,Shinomiya Kaguya,1103
hMdRaE2ReWaVB0WzzJjg2qUEQ3laz20II2AbP_TSm_ee9-G0ng0UMe4nI6kFV1B1TGKCTKgJdKeJUg,n62e8HzuhSsULmzc9qUtemSXINuZjmT0oWTxlTY2BLAfRBQ,q8V-0OXn1gPTUi6oq76WnkEEQD-bHdP9HJAmHDRpgxKs9IXV,RANGED SUP NPC,1100
yGvig-PJk5uPDqQ-7YbgG4GFnV_klSX8PQhzG5xG5hrT8lp_Kg17I_sUEN6TgXkjtPGfgOMwe1A95Q,nF88zjIUsGLON2rJBB88RZl9kjVVnZBGS8ngVve1zEoKmXU,mt_QbGaTGUNz1pTEHDnUslJXI2KYzz4wltiLCXRlSsVHU8zK,twtv rinanb,1098
t8_7AaJTwF0wciyoHOiwe0H8xnFBcYd1RHBk5yr53es9caUOlWOhejf2VPi2iTgtGu9d4z-TiQ7Gqg,P-uEijUcGZnTtiGYpt0HwKlRXashgWy86eMQlsigPdpRTw,ftnLvpTWubutzFQK6X6RwsaECvQmoI8cBbcRuSoJ3WCgQFU,Kirei sama,1096
u2F0nPx2jhTKAjw0cwNe74RE9OIn6b7bz6dRzQjamtEUW56JOjs5lGkeg31vouguQKJI3J_wTOXSSw,6Aq-Qc7XvJ8IpDzMV5GimmX7YK17lGAJW-puxmLl2FD0Lg,mXIM22bXUnRUhNdUs5hrbiUOMLTgdnTAmPpY13ZCIzGpMjA,EINS Pride,1092
eRMjNAkmZH1xcpQ2JJsIekYLHudQd50qvFEtOqZ4fRg31P5RN6JltRQKjTLedkWCr3WL5Ie7XjgTYA,hHiMww_e2L9wXjkmT56QJC3j3xsHc3eYF0rXgO30yxBTcQ,GsuVT7Ov8DQt2GUqettOFc_ALt7jNjVR1JzpDyF79rM3vXs,Happy Alexx,1091
31C-luIkaFZHk7cxTpUG3LT-w60XMFNuK_kdeS0bLVGxnYJkavYqjWkjyWn4fE3VYJ8hjBFFxIcBSA,QeOz0fsTYsiw21M3CiWjjQk8hPAWcL3T10Rua02WubfuhGM,bhKKbnL_9FreGiCCmcJos26AosCdLk226eeoffhkoUpMH_8,bob lelectricien,1089
QMZ-udQoyCd97CM4GSYYwbHdtFD5qNYzkoRE2Jnpts9DIjAILobfaOrtYcLfB9PtR7b-G2RI1N45Ng,xqsorgCre4meaauMrz2Qf2gA33kvDqj6fe9gk4aDYCqV8xI,lgHnyp03e9SUcoe24hT0URbOq6v3EZGt-4-Q0yrMQhj7BjVV,Ł354,1089
CYH-bU8BeqAyPVh6Ho1rlE3piZaLgZbeBK6U-4E2OcjOkd_HACile2CL_n-8FJ844Ul6_fHA500sfA,QE9pN75XE-vzAdnEIEzOnofspyjrobJxq6Gh0zAkdo7KfQ,DasEemAEpFulDYTWkDYiAzYiPm3DJE5G9pr7ZNFrvLpX3Cg,Tore den store,1088
SVdnbS5lckNtTZ__yaeyXR_cpPcDLx-V4zeh71SawFL2UCBJPcgSi8GqMuBNcoBG291tc3vu7WfbSg,eZZzpnmmNjrtxs3qPBXAtSZW59dPUEfINoO7Y2o0sbAEEA,sf_VmpDIYMGDaBGluVrpklXKUUxoD4rT1kznePbElFGc7FE,echo22,1084
DQ-YS-ixub1W4LoFzTk6hCNlDk2ZgmMO6V0irRW1OfGclzojkCQd9jS8D1tma7ufEegZtCAClyybkA,YgwS0qbqiP-LnMCSt5v_zYHMWt3EiBKmVI3cCYvjtiIOnQ,VBwBueZejnshIK19AgGt1f1aHpvkHB4kExD5Q8a5f9VkkxQ,she a bit loco,1082
MDcXX8hm1OppgjB_i_8kphvVr7EqlChV56R82pfOY_Jh9OQG7PdCvFnpr3E77FtD8mUHf3WcqkDoog,kQF-X8e9Sw3-D9S0c_fDsX56nkBEdznDiS_XoJHm1PnK8w4,EedIZYwn3C-y0IgwlTLuii5UI3T0Ws4n_cuX7_I2EPyLFX4,Neramin1,1080
ILVijyCY0BjYuBkKYiZQ3i2g_UfmVd4wVT1fr_TYX3Ca6fBdcvaXFBMYWW7-nw5Dkl5XIHWOmwPYow,D-G4v_Xngn8kDwxieivBQogAusGFvymVbM5tFyU2z1j6uf09ev5h_nFN,P0Y5LskBpIWG3yBoVkOUyetnlDvzeD5Fpb2UxLHiMCXyyWtMysfCfXPIJA,Deft uwu,1080
5l2-_nrpizyupWDYgxTFOJ1aUhUhmFsiHmfwQE7xbYrunAhRX9QjYC4-6xrqZ7CqJie94gleXKZBYA,fMFVROobRkETlGCp1zjcS8YxnJAahN_63a4JX5O_GdheGhQ,6-_w-oChvSlcYRPgiO3hJzLEwmakjo2WDpWygjwJw9IchTw,noname qaq,1079
1qK2YcPy8IKTxIU4rXePqVkFwAkB7Fxwo7VRYwrkJJ6YCY1QxTnVz2k_68ug6Sm_cT9C98MGJ85CHg,N-8iIEo2yyxFuerott80HNJIuKXQonLOpeUfcYoaRDu2TNo,t-o-jzAAIvGaZ2cRCYSidM6EF1s7dV0xJ7eC4viqiqnu0HU,LFT Kamiloo ,1077
S0gfC7k7szwBzPHdgc3lqAiKWFcKzNvq7ds8L9o9dyh_syPNgs7dSsUbpKBfFnZM6OiAXQHI3Z9ElA,RP4nX1qXe0reXM88rkVVjWDn3OisAR-hBJSlIl4k6B70OT4,FdaaIwO4YBbbT6W85jw823FUOYYH3iCqa6s4nJaTE8oNNpQ,Shαwn Frost,1077
tNv82TOJ60Ff_Vdds3g3nRW8NgV2bKHOgNVsTA3yTJ1XkuREjAAl9g272u-TbYOK-X3VZc5M09Za0w,flhKo9wHsYIIMFCyzD7aTrDkewDbs8vfz91cmr3FfKzqng,lArZWo5g6VNbrjQJ6t6trk5jhlyyPrzaxjFW-T9ERc-r8L0,Porsche Kaymin S,1076
JPJZCBrwLrxR934AoWx6Vzfa2Rdi0ymRF6PkVo4pdf6NKfqBbyVYWibNryCk3ssNztvP89gsgbOcCQ,KZhRr9cjmzbMConXt9In05p4tgVQqWoE5_4K8091USOuM04,CtD-Ui9ToDtiw55izrK2T3pEJeHST7teUmelU7GGD17ua-Q,ÐRX Zeka,1076
aBqZnNUGSc2FFopNT3OPMlK6vZpr_WS8aKs96FxHUMmazeyhlqNGcEHYXstfXpEzrBlvqjn-X9oIJA,MgA4HiFDBX3eKCupNLp4XdhUmnrSt3w39wXUOoM-Q-WCOIY,01IH_jxU9H3TMN7pUTuA7xoukvFLD4ZHaGU0HAwKRx6xv4iq,SLEYERCOOL,1075
Af5DTLaTGb4lAgCZx5suqkkgYeC6rUBHjrhHinbm6sYR-RFv8OpoJCq0gWDrmyBFPqDZ_yK_YHFhWg,G-CoySiLmU2l48p4fU1uvLS3Gg9fKq5DkicORptq_-UGanA,4huVXcTTJJmm_7CIITqSu0SbHuMURqbzO-fWdLvWRQVs4IkZ,Cboi1,1071
Jxre-6rmiKgTp5BOk3TXVj6Tr4GHezG67cYZtFzp4u1yw1VPQUAlkb9y8vLZLZHrsmN2b4OVDuCZ5Q,N_LD8sSeE4bqlAQKocfhgTM-vAsKsexfBKbt55Ka7zn2LIhmGVJ-V4Ge,i3GlF_4lwdtYqAod3kWdk7sb09uOc_SX_d10IngWEn6zJ3Rs,FaithXD,1070
hak1eof0CoKRLfUPopqMliYdmVS6fgvV1ewpOpBMF41XDbVplvvAsxatNY8ymdOCV8oQYIwdy0ZGoA,oWVoZqDtidE0BlaB0PJIaXuTypKnHz94ItlG_pZQCruubgE,zzBYs20Nt4atrsGNWiDr7PZifCK_WYlMQdqymvpOJRn_0Gx8,Sorya,1070
veyiAaxqNQCWBJdGv3XmnhbHbXDwdVtnGA0OjqLh-8a46iwXnSLqtbZ3mCMHInkV7zaU3zxYRbpnrQ,wDQrr7ELWQPRKFRtNXD_QzyH8VI3pPHeypjPAqMEbckuKN7AMU3VYfT7,AZd1dkgJ2J7WBUPUVldjUZ9S6Ht8J6MUWxi0T5-PFooPAdNS,Lekcycc,1070
jwfmNFk8dEhnlxLa42TD6Mnuym0QtwEnakseZQzsoeukSTBEp6cdCfD4KZcYmH0y0Ev26O-hzvyA8Q,2NNsLz0k80gGTEkG7jBDfhJ82Vtgn-poOjxSFBwV9pVQD8c,RTUDlt2Q1JtybGIje5Siy5nPm5TBujRWnuRJdxKQoybZ3Ok,TempUser,1069
j2SKyu_WH9pL9Ni_5aZUvtZ-hzOP3PkTG-CZJX32Zz8Np5HM4_6fT5Kclll0M5fscWC6DewTrla9fA,IFN0lGKB6Hi44S--p23H4pbJUkAWlDc5S0gjDrz2K9X8TNqwMfjnB1wY,Afet9TEEQMoO2xdTKyLe6JLFDnIo-0BrVPxVsMaYBlCH29HN,TwTv Kaos Angel,1068
yQMFwMeF15Lod6GgkSzS1PrWPvDpZ3tfrS-Mr_pVFZ6lLfHYHCBojnmHymdWpuhmN1zj_GFqYnv0fw,WMXXYTNw0tFsLPaclQ4o3HdM2ZXq8yGTXQiOXiYNUAcIOeI,ueIQzLIRuN9CqcrhEjUndwf2j7leU3w1VHeLuSP_t8-khRc,buff tοp,1067
n36VNRQ7xxptyKQofu0eEJJysxpXZAH2q1nkztHyDYLEaXj3vWGFZJZT2yvQdLWUTOQo_g5fHJgizw,viU8Wt30LkWt3ypOFKvcylDn03pCfOLNlmOt0UBvANpStRM,3kyM3GumZg57duWHqviRgjS63H7iRyBPo-Suu1zD_DPlnOo,Kenal,1067
wl2e8-fN3oUXvpil5HDCWd38BCF8v0tEKcqHOuWtsPX8-KXlR23zHN6TdrPg25RDtpcaY5gjQ-lbCQ,CqXzUYfjwfuw4sD1HCMF9JOG60kBnFpIVj_cFmqotE3KI1E,6CjIyPpDwypSgysioEabwtbiRctL-85u6NJEed5AMfj-nFo,Nash2,1067
d8C7EjoXFZGFO5evv4u4JaSCdkJwWxEnpvi3DuLD6ALxHg88d0_ehXtRWgWNg05FGEqMt0SXgi4s-w,987k1Pygn8ia0KxAJro7b9Y0K06COu6UfxZhi0z-Km8geQZAouBV8utg,AmSaeNzc3a0GF_K5RCNSg-M3fWyMFfSXaYyTSiHH6H-Z-tXS,idaneG,1066
3ajSGJnbqm0JY1MWRWKaxNCQKpdRWxJDHImqTjrnHJ2XKHB_PrW29T3SklU3yEJjlckBH8P5jpRsjg,4-RHhgBi35xo9hICP3sBo2_qWd0bX-hhyhtx6w4yl_1Bbw,Wb3xGnXWITe97uisydXT06OxJrMPB1vbDSASBdZJjH-fH4k,Practice,1066
p-sMr_1YOgv9HSkMzq_iRVs_w0YtquFgXJRMYUtTCkoFJqU-TWwRIK_kbf8pCnepqO0uI0n0HOdbtQ,nhnARCPV82bSCzm07U_VDbjGP9ppCS29SUoiTbwvanvF_8RbwPl8dz2e,lDiFHBSt9z_14JkIEfRc1Z8DdHPpUGvKt37Lae5dQO0neJ-F,Ghosting Gary,1065
GGVdduAZw-zp-HqrDyIClR7h3YWJ6wFI0xLWnurb4hylCWCbXTxLkov_1tP1NDK67IDChU_mhNSzcg,6l-09mkF741i6EoNyRZjAGPrxa4XwOibZ-CkK_6WU3hof45XEyGpTYFg,5G_ANRD-g32qzPeGu8BGMs05PWyoJXnCt84S5uoAKnIYN3hd,RhiIech,1064
pgQW7mqTCInVf3PR4k_T0yOx9_idUHzJ-sooyRENm7H66RtI4kYLCkIfM-QEbdNxXie79J3kiuuxHA,bIz5YMi-ulNs5fXoYvUwIoYnkX7hKyOcuRb6sN07YQn9aARwgRwdKOYH,H-Bh-QInb5ltQPhw8qkh9njDLSNAEK3PopGNgBvsYOfBwj4j,WORLDS2023,1063
vLlY3eifbiizv7YQJp5eT1gQKflCLpnBWIND0G4I9y6RbjDx_qlNTwH-N_oLn5kBBMdPkWbyzuqyUQ,BroMDbmECJUVY7Op-uvpPXiKrHcY3DdzoEIVk9ih5IHuJ2S7zf1vdfLZ,xZygFjp483kExusFjdN68EGd1lxzJnGmt4YW5Q5MUXBV9SGpLSMgKtEk-A,Ryunoa Zoro,1063
aI3MY_ifCW_QyVnOaSJ0PVO2aZy7GG8CkEUc6snjOi4IVmkFxL82M2_Y3cwXGTezFHpKzFTfBARCIg,2BImWIDm4ARjYF-lWnrXf0GaJ5zF_SKE7OeGY7w32nU8Tw,Woz6bMC9wemTuHOW9iVWrWE_-AoTtyH2h7SmdMzzi2sDGGY,WiIIyrex Fanboy,1061
6llKOXDERf5DfYhO0mBE2muKLV4w4SnL5Y4RDNb15xvAraqPpls7tCnJFSch8DDzam90h45KG_2kMg,z1k_rN7PVvpyLba8KPDStDD6iXNBFDJiI8EhaqKhoL5CGUY,tItlCIFscnYvXph-heRv4vgoPM6goCRzQbaCZFz3hNPI18Y,indoor fish,1060
0JLIlJqaxwGGiqwJDN-mvkbnaMZT2CxkNymbPNRfyRdAVajyByU5vS_tQwS-5IYNSE9bExu7zjVXqA,lvN8MoUXp47VHpGnjfQ5b5GqomQ-urvzQreysSqZg2RzkvZTM0aP4_Cd,FKOsZy6ndRnE4TQzr8nIdVnPRWCOQI95vXR5oF-JJKxtimTH,T0R3,1059
_yeY_golxf3vvAKAMmhNsACD0pVkaU20cSdjKHji6YWUMdPMKSgaEcx87YK3rLJyN0qLKf6KdBJiag,kuW5bgA8sWBOz1hTEY277vAoP9cWS0c67gkYYtE0u-qHlAc,NGAYVAbGV33JjPJ8Ap1Fs3RxRuU6cIrFqCvxR9hMYBXYpE8,sussy topIaner,1059
EVJRPjNBynshBDilpTvaaeVwTnCkebkZCEnoFEzPFIQ99frQnD7gtjlaxxJdIppFUz67hvXXFOLKxg,4UEWN9Bw6UkGrSjPrcZW6XmHyE-GB0GOcN57gAuC0Svi2BBAX50oW7ml,TNqnydvt7uc1USZ494yhsob4VPPVrSEU-57pdHzR_DyWj3Qv,Morfariusss,1059
nZ5_u-F9ULndZdGvr3BRkYoC9nyjUvMoZyPqcL11zI1ZMy5GmzAaMT8wxqBdyVGvJvaI5oz10Y32Qg,fPjjK41hgZvM027MECRjZ-uXvSxuV8ozxTSlx2IRFDPMH_mlJgSeSAMa,0KZS4AjMZDjVlQz0wUUPwmDqkODPMOSk4C7wCNRzo9XYenJp9klgffpQ_w,Liloup,1058
xyQBjFlzZV5Ia1Bw_iLlRUFWseYupeTz7MM8tSCpivR6Huoh9UvHV15ypErpVo1flJlk0O5FzOLOvQ,hVsBAbehEmOR_icfG09oyC1AmgNUTwGruM7o-3erSWH8I90,Z7AJfKTfNLUVx3mlqD4_TAkIM83ZVVqI1QyFxkxn3LWjUf4, empty cup blw,1057
0TLDaPo2R-9tJiseaAzjck1C1dZ9TyNgQH2q4r1F58AL5cojkRl4Acb-bMg6IQsnp1FxMVI7M6bUSA,81Wt4pztXpKN5IGt6994hxR6H_QtCfqo_pCM55EpbdJIKkTPysCk48cP,u_YunjEfI_eccR02l-snv9HvvyKHyDRbHa3NDvns0wnf_IEvuiVskmKB1Q,SPOLFCEI,1055
wFV2Y__PI2eDPhEFiOiIh7vBLaX4BSrzhV-bcb6xyrvDFpEJA6sfHZMDsU1tJuujTYX55DjjyuN96A,llznkEb__0c2QRKH7nS-2JHqmgV2ueQTBwSrTuHBfEIBhJw,pRV4gxyFB_4XwZlVB63XFdQm1esZsncvzTvbUaIBfjQ9gK0,Kaor1,1054
uWeZX0SJS4vkx6XVK_NM1a8_UzUfM1iS_D195QEQI8NNqJOf1f3YVDiN2pnkEyF3wtuGYg_OJhXw9Q,c9igepT5gUoGCi-yj8-ljsKGpmdLZ_JwcYDBjUMMM4Rkwg,FBo-93OgCjChoQOG2VH2MRmyQlE3MyzbVE-7P2qQqY6Lj3w,Jαvier,1053
VKXqVsu8w54wLbECKHVaJQngw8OA5mYzuhMWcLfsO1AfQ6zb6MKZHM8xh-XqZ_5HPcNbg4wJqcpY6Q,vLmnQ4w6nNceFFEwqrQ9D28pyRJSqbcz8xEMdeLNTG4X_zI,yUIe9yI1NDZibb0HgiVuTC84OO0scQu_uUzXnC2Mqo1T8gA,Saviour to rank1,1052
MLY17yoUnQnanmq1BkmszPfL9Z7PP0wM2P0phAEHKSDHH-Aor5-YDXMnpMFeBLQ0VSrzR692Q2-TOQ,ZWFh2iAqV0_RQVx_7DvcPs8OmgC3kOaTg3kBGUQAyod2n9hE9NmEJjwY,eieMh5E1bvPd8v1SODkk8IBBORSeAb6_hm0CvhAffMROqp5FA7GIQMCpyQ,small pp lunddy,1051
kIHX6BkiagGL0CRctw9A26luV-jJi4pEuAwSDgUE20kvQWi75yrC32wc5xKnlHqN9As6Qr4n_u9-Aw,5YqaCp8JfZdHiJHRuNCqkHYrUemliBvyLlA6LU-vQla2C8xNBFoe0km1,dUw8kwRRsGa5fQpb_0o_SYhvU7i4OW5FUk4ZzLM24K5Ys8wi,Qnoxs,1051
fAV6vU5yWzI-C_BjD-OAoo9fpwPEJuCfLIwCMiqenb89UFswheQ04fpMKhmTrKB0XOXm-rkqnI_eow,ndmr3IIZV4tBQjKifHFnxiB736P0ZFH_Q9CG_qLwzNNfnrQ,Yb5I5UmDyD2yhdRmp4D8PGNzIW64edqOSTCHeleKH4CpFig,xKenzuke,1050
tzDZxx7z5MbMhSqrLxKH6ZHrMriiHB6cYvGXFP1qNUH5NuA2cas8SfB7bdH7DpZQwlc4qefpTIXLWA,ONWCzp9The3DSgqID-9EhyDMWKPssk8d_g2MeVvQiPdC-g,XfT033i8LYtbI_tcVIvtf6FbpQdLgxVK-PNyhK49nxE_o7s,Σ MORØSE,1049
74qA0eRpM7tIdQbp0gUaDisLI2h-U23HKJwh-Vc0NZrTQsTjhbqBaM5O3iHOYAII29NxmW6yAq_lfw,qCERLnTUf3_AptH7yFnOySduXm2hZQtLmvl1-b0iSD1XG5FeOy3guIzF,PoyxOpnzbMf2cv66xlTRWvHUIT2AmdaJX3_HqWr3t7_Y4j-zg57cLJpfxg,wοkeupIikethis,1048
nur5V9Eq2qsP719xfjVef9iFTbLYw-BMelEpV7Zuo-BXnhA8oySzcpSsVuPC_KFhWkEl1p5PjBCNUg,ZQLNy8kJCmlGOyKXb7nN_8BAfBQ2Es4E7kY6dOWKq6E8ag,vUuuIJ1a6zkd8GcBbD_w-MP-ZmJrzFEE8GfhAaLT3u-brz0,Playboi D4nKa,1048
1BTAGY4cMKXzcQKqAO4q0EzJnwgJvFXIhtaWpghyOmdW3vobC1HD-A879YIA8gSdlSEGBirsmFpbUQ,UR8bUkYH3fnWKxVOSTeroxMwlG8h5v1a0lRYup9Y1ikQPOUXiU3-V-WD,qSXj2KR0po36WqggOLGbOQY77BgMPiDd9oO9S-4inXuBc_fHCR_PqUMRgQ,miserable00,1047
